District,Time Id,Dose 1,Dose 2
AR_Lohit,week26,1994,972
AR_Lohit,week27,1305,946
AR_Lohit,week28,977,442
AR_Lohit,week29,781,405
AR_Lohit,week30,449,707
AR_Lohit,week31,449,317
AR_Longding,week1,65,0
AR_Longding,week2,17,0
AR_Longding,week3,81,0
AR_Longding,week4,233,61
AR_Longding,week5,343,6
AR_Longding,week6,228,53
AR_Longding,week7,319,8
AR_Longding,week8,271,120
AR_Longding,week9,369,183
AR_Longding,week10,273,114
AR_Longding,week11,-134,59
AR_Longding,week12,216,243
AR_Longding,week13,181,120
AR_Longding,week14,519,208
AR_Longding,week15,564,130
AR_Longding,week16,413,156
AR_Longding,week17,222,91
AR_Longding,week18,628,79
AR_Longding,week19,311,29
AR_Longding,week20,263,4
AR_Longding,week21,1791,17
AR_Longding,week22,1673,41
AR_Longding,week23,1027,22
AR_Longding,week24,1561,18
AR_Longding,week25,2802,94
AR_Longding,week26,1621,337
AR_Longding,week27,335,298
AR_Longding,week28,342,347
AR_Longding,week29,537,176
AR_Longding,week30,898,251
AR_Longding,week31,112,290
AR_Lower Dibang Valley,week1,33,0
AR_Lower Dibang Valley,week2,46,0
AR_Lower Dibang Valley,week3,86,0
AR_Lower Dibang Valley,week4,60,0
AR_Lower Dibang Valley,week5,146,86
AR_Lower Dibang Valley,week6,351,41
AR_Lower Dibang Valley,week7,261,59
AR_Lower Dibang Valley,week8,490,92
AR_Lower Dibang Valley,week9,299,40
AR_Lower Dibang Valley,week10,270,189
AR_Lower Dibang Valley,week11,633,195
AR_Lower Dibang Valley,week12,1059,367
AR_Lower Dibang Valley,week13,1973,305
AR_Lower Dibang Valley,week14,1710,267
AR_Lower Dibang Valley,week15,922,270
AR_Lower Dibang Valley,week16,335,401
AR_Lower Dibang Valley,week17,249,242
AR_Lower Dibang Valley,week18,751,5
AR_Lower Dibang Valley,week19,157,4
AR_Lower Dibang Valley,week20,1187,4
AR_Lower Dibang Valley,week21,1338,14
AR_Lower Dibang Valley,week22,3627,11
AR_Lower Dibang Valley,week23,4172,146
AR_Lower Dibang Valley,week24,3061,593
AR_Lower Dibang Valley,week25,2078,1424
AR_Lower Dibang Valley,week26,1290,1387
AR_Lower Dibang Valley,week27,1308,858
AR_Lower Dibang Valley,week28,575,360
AR_Lower Dibang Valley,week29,644,235
AR_Lower Dibang Valley,week30,615,507
AR_Lower Dibang Valley,week31,419,305
AR_Lower Siang,week1,2,0
AR_Lower Siang,week2,0,0
AR_Lower Siang,week3,55,0
AR_Lower Siang,week4,122,0
AR_Lower Siang,week5,200,165
AR_Lower Siang,week6,144,1
AR_Lower Siang,week7,116,49
AR_Lower Siang,week8,90,73
AR_Lower Siang,week9,60,40
AR_Lower Siang,week10,37,120
AR_Lower Siang,week11,185,45
AR_Lower Siang,week12,188,118
AR_Lower Siang,week13,863,42
AR_Lower Siang,week14,1222,115
AR_Lower Siang,week15,616,41
AR_Lower Siang,week16,283,97
AR_Lower Siang,week17,290,181
AR_Lower Siang,week18,490,1
AR_Lower Siang,week19,95,0
AR_Lower Siang,week20,530,5
AR_Lower Siang,week21,623,12
AR_Lower Siang,week22,1142,2
AR_Lower Siang,week23,1420,2
AR_Lower Siang,week24,1009,117
AR_Lower Siang,week25,1433,479
AR_Lower Siang,week26,1651,996
AR_Lower Siang,week27,824,536
AR_Lower Siang,week28,248,674
AR_Lower Siang,week29,1090,308
AR_Lower Siang,week30,664,348
AR_Lower Siang,week31,156,113
AR_Lower Subansiri,week1,29,0
AR_Lower Subansiri,week2,87,0
AR_Lower Subansiri,week3,170,0
AR_Lower Subansiri,week4,268,79
AR_Lower Subansiri,week5,422,276
AR_Lower Subansiri,week6,97,7
AR_Lower Subansiri,week7,336,160
AR_Lower Subansiri,week8,296,173
AR_Lower Subansiri,week9,273,192
AR_Lower Subansiri,week10,694,94
AR_Lower Subansiri,week11,756,144
AR_Lower Subansiri,week12,1127,310
AR_Lower Subansiri,week13,1050,229
AR_Lower Subansiri,week14,695,553
AR_Lower Subansiri,week15,1006,522
AR_Lower Subansiri,week16,601,899
AR_Lower Subansiri,week17,325,419
AR_Lower Subansiri,week18,1478,2
AR_Lower Subansiri,week19,230,0
AR_Lower Subansiri,week20,1593,0
AR_Lower Subansiri,week21,1038,4
AR_Lower Subansiri,week22,1746,8
AR_Lower Subansiri,week23,2135,49
AR_Lower Subansiri,week24,2042,239
AR_Lower Subansiri,week25,2058,627
AR_Lower Subansiri,week26,1351,741
AR_Lower Subansiri,week27,1227,794
AR_Lower Subansiri,week28,955,596
AR_Lower Subansiri,week29,406,263
AR_Lower Subansiri,week30,321,771
AR_Lower Subansiri,week31,213,455
AR_Namsai,week1,161,0
AR_Namsai,week2,267,0
AR_Namsai,week3,199,0
AR_Namsai,week4,115,0
AR_Namsai,week5,458,412
AR_Namsai,week6,354,153
AR_Namsai,week7,575,174
AR_Namsai,week8,866,110
AR_Namsai,week9,840,159
AR_Namsai,week10,589,318
AR_Namsai,week11,590,97
AR_Namsai,week12,1118,522
AR_Namsai,week13,1276,241
AR_Namsai,week14,2735,741
AR_Namsai,week15,2351,534
AR_Namsai,week16,985,677
AR_Namsai,week17,1423,374
AR_Namsai,week18,1750,2
AR_Namsai,week19,666,2
AR_Namsai,week20,2087,3
AR_Namsai,week21,2082,14
AR_Namsai,week22,4471,21
AR_Namsai,week23,6664,92
AR_Namsai,week24,12648,377
AR_Namsai,week25,5373,962
AR_Namsai,week26,2379,2105
AR_Namsai,week27,1618,1739
AR_Namsai,week28,1138,1039
AR_Namsai,week29,1207,428
AR_Namsai,week30,861,1311
AR_Namsai,week31,504,602
AR_Pakke Kessang,week1,3,0
AR_Pakke Kessang,week2,161,0
AR_Pakke Kessang,week3,47,0
AR_Pakke Kessang,week4,37,0
AR_Pakke Kessang,week5,17,59
AR_Pakke Kessang,week6,118,16
AR_Pakke Kessang,week7,127,62
AR_Pakke Kessang,week8,195,26
AR_Pakke Kessang,week9,186,32
AR_Pakke Kessang,week10,268,65
AR_Pakke Kessang,week11,216,62
AR_Pakke Kessang,week12,344,139
AR_Pakke Kessang,week13,381,132
AR_Pakke Kessang,week14,458,186
AR_Pakke Kessang,week15,456,218
AR_Pakke Kessang,week16,280,156
AR_Pakke Kessang,week17,284,190
AR_Pakke Kessang,week18,399,2
AR_Pakke Kessang,week19,75,0
AR_Pakke Kessang,week20,305,34
AR_Pakke Kessang,week21,174,8
AR_Pakke Kessang,week22,290,28
AR_Pakke Kessang,week23,300,42
AR_Pakke Kessang,week24,299,76
AR_Pakke Kessang,week25,499,170
AR_Pakke Kessang,week26,435,394
AR_Pakke Kessang,week27,277,317
AR_Pakke Kessang,week28,380,272
AR_Pakke Kessang,week29,411,121
AR_Pakke Kessang,week30,246,177
AR_Pakke Kessang,week31,69,165
AR_Papum Pare,week1,117,0
AR_Papum Pare,week1,117,0
AR_Papum Pare,week2,297,0
AR_Papum Pare,week2,297,0
AR_Papum Pare,week3,269,0
AR_Papum Pare,week3,269,0
AR_Papum Pare,week4,762,74
AR_Papum Pare,week4,762,74
AR_Papum Pare,week5,768,281
AR_Papum Pare,week5,768,281
AR_Papum Pare,week6,295,123
AR_Papum Pare,week6,295,123
AR_Papum Pare,week7,475,135
AR_Papum Pare,week7,475,135
AR_Papum Pare,week8,394,549
AR_Papum Pare,week8,394,549
AR_Papum Pare,week9,588,661
AR_Papum Pare,week9,588,661
AR_Papum Pare,week10,607,232
AR_Papum Pare,week10,607,232
AR_Papum Pare,week11,1366,-94
AR_Papum Pare,week11,1366,-94
AR_Papum Pare,week12,3154,499
AR_Papum Pare,week12,3154,499
AR_Papum Pare,week13,3671,780
AR_Papum Pare,week13,3671,780
AR_Papum Pare,week14,5433,763
AR_Papum Pare,week14,5433,763
AR_Papum Pare,week15,6536,855
AR_Papum Pare,week15,6536,855
AR_Papum Pare,week16,3641,1803
AR_Papum Pare,week16,3641,1803
AR_Papum Pare,week17,1363,933
AR_Papum Pare,week17,1363,933
AR_Papum Pare,week18,3267,33
AR_Papum Pare,week18,3267,33
AR_Papum Pare,week19,839,6
AR_Papum Pare,week19,839,6
AR_Papum Pare,week20,18673,16
AR_Papum Pare,week20,18673,16
AR_Papum Pare,week21,3851,17
AR_Papum Pare,week21,3851,17
AR_Papum Pare,week22,8362,40
AR_Papum Pare,week22,8362,40
AR_Papum Pare,week23,6821,142
AR_Papum Pare,week23,6821,142
AR_Papum Pare,week24,4865,1058
AR_Papum Pare,week24,4865,1058
AR_Papum Pare,week25,4170,3098
AR_Papum Pare,week25,4170,3098
AR_Papum Pare,week26,5314,4618
AR_Papum Pare,week26,5314,4618
AR_Papum Pare,week27,3564,5259
AR_Papum Pare,week27,3564,5259
AR_Papum Pare,week28,2194,2858
AR_Papum Pare,week28,2194,2858
AR_Papum Pare,week29,1622,1161
AR_Papum Pare,week29,1622,1161
AR_Papum Pare,week30,1734,2695
AR_Papum Pare,week30,1734,2695
AR_Papum Pare,week31,1406,1532
AR_Papum Pare,week31,1406,1532
AR_Shi Yomi,week1,52,0
AR_Shi Yomi,week2,96,0
AR_Shi Yomi,week3,52,0
AR_Shi Yomi,week4,2,0
AR_Shi Yomi,week5,103,112
AR_Shi Yomi,week6,19,41
AR_Shi Yomi,week7,29,72
AR_Shi Yomi,week8,155,25
AR_Shi Yomi,week9,147,25
AR_Shi Yomi,week10,55,7
AR_Shi Yomi,week11,461,51
AR_Shi Yomi,week12,371,157
AR_Shi Yomi,week13,195,177
AR_Shi Yomi,week14,156,80
AR_Shi Yomi,week15,85,275
AR_Shi Yomi,week16,268,378
AR_Shi Yomi,week17,67,27
AR_Shi Yomi,week18,229,1
AR_Shi Yomi,week19,107,4
AR_Shi Yomi,week20,19,2
AR_Shi Yomi,week21,292,1
AR_Shi Yomi,week22,164,1
AR_Shi Yomi,week23,1585,5
AR_Shi Yomi,week24,831,16
AR_Shi Yomi,week25,283,114
AR_Shi Yomi,week26,179,111
AR_Shi Yomi,week27,115,126
AR_Shi Yomi,week28,205,195
AR_Shi Yomi,week29,284,97
AR_Shi Yomi,week30,113,198
AR_Shi Yomi,week31,40,123
AR_Siang,week1,142,0
AR_Siang,week2,65,0
AR_Siang,week3,16,0
AR_Siang,week4,40,0
AR_Siang,week5,0,0
AR_Siang,week6,23,149
AR_Siang,week7,214,30
AR_Siang,week8,146,13
AR_Siang,week9,135,12
AR_Siang,week10,709,16
AR_Siang,week11,630,40
AR_Siang,week12,997,136
AR_Siang,week13,344,58
AR_Siang,week14,394,171
AR_Siang,week15,439,228
AR_Siang,week16,297,283
AR_Siang,week17,79,438
AR_Siang,week18,504,0
AR_Siang,week19,190,0
AR_Siang,week20,367,3
AR_Siang,week21,43,0
AR_Siang,week22,505,24
AR_Siang,week23,2458,229
AR_Siang,week24,1330,736
AR_Siang,week25,1335,409
AR_Siang,week26,1198,294
AR_Siang,week27,465,264
AR_Siang,week28,300,352
AR_Siang,week29,372,93
AR_Siang,week30,140,295
AR_Siang,week31,90,199
AR_Tawang,week1,183,0
AR_Tawang,week2,335,0
AR_Tawang,week3,78,0
AR_Tawang,week4,195,0
AR_Tawang,week5,270,134
AR_Tawang,week6,453,91
AR_Tawang,week7,814,397
AR_Tawang,week8,702,209
AR_Tawang,week9,398,120
AR_Tawang,week10,311,181
AR_Tawang,week11,475,56
AR_Tawang,week12,1507,675
AR_Tawang,week13,754,250
AR_Tawang,week14,1098,595
AR_Tawang,week15,1012,390
AR_Tawang,week16,597,632
AR_Tawang,week17,475,502
AR_Tawang,week18,1044,5
AR_Tawang,week19,595,2
AR_Tawang,week20,918,3
AR_Tawang,week21,2915,12
AR_Tawang,week22,2940,37
AR_Tawang,week23,3811,82
AR_Tawang,week24,1972,568
AR_Tawang,week25,1000,638
AR_Tawang,week26,442,1058
AR_Tawang,week27,526,820
AR_Tawang,week28,290,509
AR_Tawang,week29,1013,398
AR_Tawang,week30,552,802
AR_Tawang,week31,272,607
AR_Tirap,week1,172,0
AR_Tirap,week2,135,0
AR_Tirap,week3,129,0
AR_Tirap,week4,198,0
AR_Tirap,week5,347,95
AR_Tirap,week6,521,213
AR_Tirap,week7,548,81
AR_Tirap,week8,367,142
AR_Tirap,week9,485,267
AR_Tirap,week10,106,214
AR_Tirap,week11,55,266
AR_Tirap,week12,242,302
AR_Tirap,week13,446,119
AR_Tirap,week14,494,168
AR_Tirap,week15,721,281
AR_Tirap,week16,400,314
AR_Tirap,week17,328,76
AR_Tirap,week18,935,6
AR_Tirap,week19,350,3
AR_Tirap,week20,747,8
AR_Tirap,week21,2567,41
AR_Tirap,week22,3198,40
AR_Tirap,week23,2305,25
AR_Tirap,week24,3357,153
AR_Tirap,week25,5173,471
AR_Tirap,week26,2487,490
AR_Tirap,week27,878,637
AR_Tirap,week28,469,394
AR_Tirap,week29,511,250
AR_Tirap,week30,344,577
AR_Tirap,week31,338,331
AR_Upper Dibang Valley,week1,12,0
AR_Upper Dibang Valley,week2,53,0
AR_Upper Dibang Valley,week3,7,0
AR_Upper Dibang Valley,week4,86,0
AR_Upper Dibang Valley,week5,183,76
AR_Upper Dibang Valley,week6,70,52
AR_Upper Dibang Valley,week7,1,1
AR_Upper Dibang Valley,week8,257,20
AR_Upper Dibang Valley,week9,289,117
AR_Upper Dibang Valley,week10,98,54
AR_Upper Dibang Valley,week11,118,13
AR_Upper Dibang Valley,week12,14,2
AR_Upper Dibang Valley,week13,96,165
AR_Upper Dibang Valley,week14,91,131
AR_Upper Dibang Valley,week15,29,64
AR_Upper Dibang Valley,week16,146,119
AR_Upper Dibang Valley,week17,61,62
AR_Upper Dibang Valley,week18,122,0
AR_Upper Dibang Valley,week19,30,1
AR_Upper Dibang Valley,week20,157,0
AR_Upper Dibang Valley,week21,105,10
AR_Upper Dibang Valley,week22,301,2
AR_Upper Dibang Valley,week23,556,31
AR_Upper Dibang Valley,week24,201,38
AR_Upper Dibang Valley,week25,199,55
AR_Upper Dibang Valley,week26,257,43
AR_Upper Dibang Valley,week27,27,31
AR_Upper Dibang Valley,week28,253,55
AR_Upper Dibang Valley,week29,46,42
AR_Upper Dibang Valley,week30,50,50
AR_Upper Dibang Valley,week31,12,41
AR_Upper Siang,week1,7,0
AR_Upper Siang,week2,122,0
AR_Upper Siang,week3,210,0
AR_Upper Siang,week4,190,94
AR_Upper Siang,week5,26,33
AR_Upper Siang,week6,53,49
AR_Upper Siang,week7,246,106
AR_Upper Siang,week8,127,193
AR_Upper Siang,week9,366,46
AR_Upper Siang,week10,344,63
AR_Upper Siang,week11,712,58
AR_Upper Siang,week12,1211,218
AR_Upper Siang,week13,1228,44
AR_Upper Siang,week14,907,438
AR_Upper Siang,week15,249,173
AR_Upper Siang,week16,714,824
AR_Upper Siang,week17,286,325
AR_Upper Siang,week18,650,0
AR_Upper Siang,week19,174,5
AR_Upper Siang,week20,364,4
AR_Upper Siang,week21,1012,4
AR_Upper Siang,week22,783,4
AR_Upper Siang,week23,1894,63
AR_Upper Siang,week24,1012,343
AR_Upper Siang,week25,1183,732
AR_Upper Siang,week26,1319,902
AR_Upper Siang,week27,969,456
AR_Upper Siang,week28,467,549
AR_Upper Siang,week29,318,289
AR_Upper Siang,week30,332,343
AR_Upper Siang,week31,107,321
AR_Upper Subansiri,week1,141,0
AR_Upper Subansiri,week2,83,0
AR_Upper Subansiri,week3,4,0
AR_Upper Subansiri,week4,12,0
AR_Upper Subansiri,week5,30,30
AR_Upper Subansiri,week6,79,75
AR_Upper Subansiri,week7,144,27
AR_Upper Subansiri,week8,275,10
AR_Upper Subansiri,week9,242,0
AR_Upper Subansiri,week10,242,50
AR_Upper Subansiri,week11,331,9
AR_Upper Subansiri,week12,949,235
AR_Upper Subansiri,week13,1474,353
AR_Upper Subansiri,week14,1439,611
AR_Upper Subansiri,week15,1100,285
AR_Upper Subansiri,week16,1562,848
AR_Upper Subansiri,week17,681,545
AR_Upper Subansiri,week18,1594,10
AR_Upper Subansiri,week19,918,8
AR_Upper Subansiri,week20,767,3
AR_Upper Subansiri,week21,1709,31
AR_Upper Subansiri,week22,771,19
AR_Upper Subansiri,week23,849,30
AR_Upper Subansiri,week24,599,21
AR_Upper Subansiri,week25,1497,353
AR_Upper Subansiri,week26,1335,992
AR_Upper Subansiri,week27,1112,696
AR_Upper Subansiri,week28,1357,713
AR_Upper Subansiri,week29,1139,396
AR_Upper Subansiri,week30,664,917
AR_Upper Subansiri,week31,269,582
AR_West Kameng,week1,214,0
AR_West Kameng,week2,222,0
AR_West Kameng,week3,158,0
AR_West Kameng,week4,85,0
AR_West Kameng,week5,934,373
AR_West Kameng,week6,867,326
AR_West Kameng,week7,2231,116
AR_West Kameng,week8,1294,81
AR_West Kameng,week9,1100,493
AR_West Kameng,week10,823,612
AR_West Kameng,week11,111,107
AR_West Kameng,week12,1849,803
AR_West Kameng,week13,2221,904
AR_West Kameng,week14,1461,967
AR_West Kameng,week15,1047,502
AR_West Kameng,week16,717,838
AR_West Kameng,week17,575,557
AR_West Kameng,week18,1330,7
AR_West Kameng,week19,861,19
AR_West Kameng,week20,676,40
AR_West Kameng,week21,3783,23
AR_West Kameng,week22,2164,70
AR_West Kameng,week23,6796,127
AR_West Kameng,week24,4216,452
AR_West Kameng,week25,3833,1848
AR_West Kameng,week26,3398,1299
AR_West Kameng,week27,3100,1098
AR_West Kameng,week28,1056,605
AR_West Kameng,week29,1491,682
AR_West Kameng,week30,1266,734
AR_West Kameng,week31,1303,1043
AR_West Siang,week1,85,0
AR_West Siang,week2,553,0
AR_West Siang,week3,129,0
AR_West Siang,week4,239,72
AR_West Siang,week5,339,241
AR_West Siang,week6,441,266
AR_West Siang,week7,601,248
AR_West Siang,week8,559,151
AR_West Siang,week9,810,164
AR_West Siang,week10,931,203
AR_West Siang,week11,441,137
AR_West Siang,week12,1930,315
AR_West Siang,week13,2021,667
AR_West Siang,week14,1694,392
AR_West Siang,week15,941,604
AR_West Siang,week16,347,277
AR_West Siang,week17,291,374
AR_West Siang,week18,929,7
AR_West Siang,week19,145,7
AR_West Siang,week20,1243,18
AR_West Siang,week21,1347,9
AR_West Siang,week22,3693,51
AR_West Siang,week23,4560,168
AR_West Siang,week24,2722,1383
AR_West Siang,week25,1657,1604
AR_West Siang,week26,1796,2109
AR_West Siang,week27,692,1176
AR_West Siang,week28,414,670
AR_West Siang,week29,504,285
AR_West Siang,week30,593,718
AR_West Siang,week31,97,242
AS_Baksa,week1,105,0
AS_Baksa,week2,537,0
AS_Baksa,week3,849,0
AS_Baksa,week4,563,48
AS_Baksa,week5,722,111
AS_Baksa,week6,761,181
AS_Baksa,week7,1756,455
AS_Baksa,week8,1764,421
AS_Baksa,week9,1727,438
AS_Baksa,week10,9222,638
AS_Baksa,week11,3160,1035
AS_Baksa,week12,4814,1126
AS_Baksa,week13,1566,575
AS_Baksa,week14,6173,1897
AS_Baksa,week15,5128,1924
AS_Baksa,week16,8027,2447
AS_Baksa,week17,5344,1151
AS_Baksa,week18,4233,153
AS_Baksa,week19,5301,547
AS_Baksa,week20,2836,105
AS_Baksa,week21,5219,1614
AS_Baksa,week22,6279,2724
AS_Baksa,week23,29298,3075
AS_Baksa,week24,16231,2859
AS_Baksa,week25,4414,675
AS_Baksa,week26,7176,4371
AS_Baksa,week27,11017,1423
AS_Baksa,week28,21084,4193
AS_Baksa,week29,53832,5530
AS_Baksa,week30,44684,3602
AS_Baksa,week31,46692,3419
AS_Barpeta,week1,170,0
AS_Barpeta,week2,1048,0
AS_Barpeta,week3,1833,0
AS_Barpeta,week4,986,44
AS_Barpeta,week5,1551,347
AS_Barpeta,week6,2266,613
AS_Barpeta,week7,3400,1018
AS_Barpeta,week8,5741,848
AS_Barpeta,week9,5586,804
AS_Barpeta,week10,21853,1715
AS_Barpeta,week11,8434,495
AS_Barpeta,week12,9428,3096
AS_Barpeta,week13,8136,2953
AS_Barpeta,week14,24597,9392
AS_Barpeta,week15,22823,9635
AS_Barpeta,week16,11914,3900
AS_Barpeta,week17,6653,426
AS_Barpeta,week18,9576,22748
AS_Barpeta,week19,10490,8761
AS_Barpeta,week20,4304,55
AS_Barpeta,week21,6690,17612
AS_Barpeta,week22,8386,13169
AS_Barpeta,week23,58285,9300
AS_Barpeta,week24,25678,8512
AS_Barpeta,week25,5236,2688
AS_Barpeta,week26,35956,962
AS_Barpeta,week27,11470,470
AS_Barpeta,week28,36485,1655
AS_Barpeta,week29,86308,3220
AS_Barpeta,week30,68270,8833
AS_Barpeta,week31,69340,10477
AS_Biswanath,week1,145,0
AS_Biswanath,week2,654,0
AS_Biswanath,week3,928,0
AS_Biswanath,week4,254,30
AS_Biswanath,week5,439,30
AS_Biswanath,week6,261,578
AS_Biswanath,week7,4059,439
AS_Biswanath,week8,1936,449
AS_Biswanath,week9,1712,222
AS_Biswanath,week10,6582,235
AS_Biswanath,week11,2215,924
AS_Biswanath,week12,2350,1406
AS_Biswanath,week13,519,919
AS_Biswanath,week14,6354,3018
AS_Biswanath,week15,10654,3390
AS_Biswanath,week16,9424,1401
AS_Biswanath,week17,6854,1741
AS_Biswanath,week18,4645,129
AS_Biswanath,week19,11561,714
AS_Biswanath,week20,5328,571
AS_Biswanath,week21,6281,2204
AS_Biswanath,week22,10116,2436
AS_Biswanath,week23,36743,956
AS_Biswanath,week24,15561,927
AS_Biswanath,week25,22813,897
AS_Biswanath,week26,25479,5095
AS_Biswanath,week27,48558,6898
AS_Biswanath,week28,29279,4590
AS_Biswanath,week29,41513,4435
AS_Biswanath,week30,28842,6292
AS_Biswanath,week31,20927,12146
AS_Bongaigaon,week1,82,0
AS_Bongaigaon,week2,644,0
AS_Bongaigaon,week3,833,0
AS_Bongaigaon,week4,729,96
AS_Bongaigaon,week5,191,215
AS_Bongaigaon,week6,731,487
AS_Bongaigaon,week7,8182,338
AS_Bongaigaon,week8,4658,656
AS_Bongaigaon,week9,1858,244
AS_Bongaigaon,week10,11953,641
AS_Bongaigaon,week11,3636,2566
AS_Bongaigaon,week12,2171,2745
AS_Bongaigaon,week13,427,931
AS_Bongaigaon,week14,4770,3743
AS_Bongaigaon,week15,11020,6167
AS_Bongaigaon,week16,5478,1452
AS_Bongaigaon,week17,8732,2318
AS_Bongaigaon,week18,6301,198
AS_Bongaigaon,week19,7812,553
AS_Bongaigaon,week20,3063,236
AS_Bongaigaon,week21,4984,513
AS_Bongaigaon,week22,8876,3698
AS_Bongaigaon,week23,32899,3200
AS_Bongaigaon,week24,17563,1645
AS_Bongaigaon,week25,4895,592
AS_Bongaigaon,week26,12568,4148
AS_Bongaigaon,week27,7352,2623
AS_Bongaigaon,week28,20450,6455
AS_Bongaigaon,week29,36294,4433
AS_Bongaigaon,week30,40445,6214
AS_Bongaigaon,week31,44923,5662
AS_Cachar,week1,124,0
AS_Cachar,week2,768,0
AS_Cachar,week3,2092,0
AS_Cachar,week4,4135,81
AS_Cachar,week5,815,167
AS_Cachar,week6,4892,635
AS_Cachar,week7,4610,800
AS_Cachar,week8,5606,2617
AS_Cachar,week9,3456,1128
AS_Cachar,week10,12304,2565
AS_Cachar,week11,1841,92
AS_Cachar,week12,6574,4164
AS_Cachar,week13,4600,2982
AS_Cachar,week14,14011,3574
AS_Cachar,week15,17142,4246
AS_Cachar,week16,15372,4603
AS_Cachar,week17,6757,2999
AS_Cachar,week18,11303,764
AS_Cachar,week19,12710,3967
AS_Cachar,week20,16264,704
AS_Cachar,week21,55358,734
AS_Cachar,week22,30577,6005
AS_Cachar,week23,79188,7010
AS_Cachar,week24,33455,5662
AS_Cachar,week25,9337,2475
AS_Cachar,week26,20434,6217
AS_Cachar,week27,11298,8761
AS_Cachar,week28,17070,8283
AS_Cachar,week29,35250,9188
AS_Cachar,week30,51701,10691
AS_Cachar,week31,65414,7601
AS_Charaideo,week1,34,0
AS_Charaideo,week2,703,0
AS_Charaideo,week3,424,0
AS_Charaideo,week4,273,56
AS_Charaideo,week5,269,157
AS_Charaideo,week6,79,499
AS_Charaideo,week7,753,348
AS_Charaideo,week8,1597,180
AS_Charaideo,week9,1475,136
AS_Charaideo,week10,3166,141
AS_Charaideo,week11,2643,611
AS_Charaideo,week12,3933,943
AS_Charaideo,week13,1361,431
AS_Charaideo,week14,3551,1207
AS_Charaideo,week15,6448,2186
AS_Charaideo,week16,5700,1473
AS_Charaideo,week17,3121,853
AS_Charaideo,week18,2588,1
AS_Charaideo,week19,7161,194
AS_Charaideo,week20,4343,18
AS_Charaideo,week21,2547,140
AS_Charaideo,week22,4467,2620
AS_Charaideo,week23,20623,1231
AS_Charaideo,week24,12776,1318
AS_Charaideo,week25,1238,764
AS_Charaideo,week26,9163,3332
AS_Charaideo,week27,21816,4460
AS_Charaideo,week28,33204,3596
AS_Charaideo,week29,20244,1610
AS_Charaideo,week30,24165,3179
AS_Charaideo,week31,21936,2986
AS_Chirang,week1,52,0
AS_Chirang,week2,433,0
AS_Chirang,week3,431,0
AS_Chirang,week4,277,24
AS_Chirang,week5,672,206
AS_Chirang,week6,2070,319
AS_Chirang,week7,3437,345
AS_Chirang,week8,1449,279
AS_Chirang,week9,887,302
AS_Chirang,week10,2808,1766
AS_Chirang,week11,519,407
AS_Chirang,week12,1129,1609
AS_Chirang,week13,324,790
AS_Chirang,week14,3770,2013
AS_Chirang,week15,5368,1914
AS_Chirang,week16,5861,1219
AS_Chirang,week17,3835,567
AS_Chirang,week18,4139,301
AS_Chirang,week19,2738,351
AS_Chirang,week20,1362,95
AS_Chirang,week21,4420,1761
AS_Chirang,week22,2856,2249
AS_Chirang,week23,20799,1816
AS_Chirang,week24,12382,1489
AS_Chirang,week25,2582,391
AS_Chirang,week26,10766,1764
AS_Chirang,week27,6640,1441
AS_Chirang,week28,8594,3181
AS_Chirang,week29,24454,3107
AS_Chirang,week30,16258,3045
AS_Chirang,week31,23800,3014
AS_Darrang,week1,31,0
AS_Darrang,week2,719,0
AS_Darrang,week3,1660,0
AS_Darrang,week4,788,51
AS_Darrang,week5,1798,244
AS_Darrang,week6,951,539
AS_Darrang,week7,7418,793
AS_Darrang,week8,4088,604
AS_Darrang,week9,3565,768
AS_Darrang,week10,9750,1246
AS_Darrang,week11,708,281
AS_Darrang,week12,2428,2892
AS_Darrang,week13,449,912
AS_Darrang,week14,5600,4245
AS_Darrang,week15,13592,4754
AS_Darrang,week16,9527,1582
